county_code,sector_desc,week_ending,county_ansi,state_ansi,CV (%),reference_period_desc,Value,state_name,end_code,freq_desc,agg_level_desc,short_desc,asd_code,class_desc,domain_desc,congr_district_code,watershed_code,util_practice_desc,state_fips_code,country_name,prodn_practice_desc,watershed_desc,region_desc,domaincat_desc,year,statisticcat_desc,zip_5,asd_desc,source_desc,commodity_desc,unit_desc,begin_code,state_alpha,country_code,location_desc,load_time,group_desc,county_name
217,ECONOMICS,,217,21,28.3,YEAR,15,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,30,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,CENTRAL,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, CENTRAL, TAYLOR",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,TAYLOR
227,ECONOMICS,,227,21,28.3,YEAR,37,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,30,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,CENTRAL,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, CENTRAL, WARREN",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,WARREN
015,ECONOMICS,,015,21,28.3,YEAR,7,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,40,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,NORTHERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, NORTHERN, BOONE",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,BOONE
023,ECONOMICS,,023,21,28.3,YEAR,3,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,40,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,NORTHERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, NORTHERN, BRACKEN",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,BRACKEN
037,ECONOMICS,,037,21,28.3,YEAR,2,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,40,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,NORTHERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, NORTHERN, CAMPBELL",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,CAMPBELL
041,ECONOMICS,,041,21,28.3,YEAR,3,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,40,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,NORTHERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, NORTHERN, CARROLL",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,CARROLL
077,ECONOMICS,,077,21,28.3,YEAR,7,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,40,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,NORTHERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, NORTHERN, GALLATIN",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,GALLATIN
081,ECONOMICS,,081,21,28.3,YEAR,7,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,40,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,NORTHERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, NORTHERN, GRANT",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,GRANT
103,ECONOMICS,,103,21,28.3,YEAR,17,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,40,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,NORTHERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, NORTHERN, HENRY",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,HENRY
117,ECONOMICS,,117,21,28.3,YEAR,1,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,40,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,NORTHERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, NORTHERN, KENTON",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,KENTON
185,ECONOMICS,,185,21,28.3,YEAR,7,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,40,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,NORTHERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, NORTHERN, OLDHAM",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,OLDHAM
187,ECONOMICS,,187,21,28.3,YEAR,24,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,40,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,NORTHERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, NORTHERN, OWEN",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,OWEN
191,ECONOMICS,,191,21,28.3,YEAR,3,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,40,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,NORTHERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, NORTHERN, PENDLETON",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,PENDLETON
223,ECONOMICS,,223,21,28.3,YEAR,10,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,40,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,NORTHERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, NORTHERN, TRIMBLE",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,TRIMBLE
005,ECONOMICS,,005,21,28.3,YEAR,5,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,50,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,BLUEGRASS,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, BLUEGRASS, ANDERSON",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,ANDERSON
011,ECONOMICS,,011,21,28.3,YEAR,10,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,50,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,BLUEGRASS,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, BLUEGRASS, BATH",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,BATH
017,ECONOMICS,,017,21,28.3,YEAR,19,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,50,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,BLUEGRASS,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, BLUEGRASS, BOURBON",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,BOURBON
021,ECONOMICS,,021,21,28.3,YEAR,14,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,50,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,BLUEGRASS,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, BLUEGRASS, BOYLE",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,BOYLE
049,ECONOMICS,,049,21,28.3,YEAR,20,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,50,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,BLUEGRASS,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, BLUEGRASS, CLARK",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,CLARK
067,ECONOMICS,,067,21,28.3,YEAR,20,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,50,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,BLUEGRASS,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, BLUEGRASS, FAYETTE",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,FAYETTE
069,ECONOMICS,,069,21,28.3,YEAR,18,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,50,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,BLUEGRASS,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, BLUEGRASS, FLEMING",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,FLEMING
073,ECONOMICS,,073,21,28.3,YEAR,2,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,50,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,BLUEGRASS,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, BLUEGRASS, FRANKLIN",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,FRANKLIN
079,ECONOMICS,,079,21,28.3,YEAR,15,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,50,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,BLUEGRASS,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, BLUEGRASS, GARRARD",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,GARRARD
097,ECONOMICS,,097,21,28.3,YEAR,12,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,50,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,BLUEGRASS,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, BLUEGRASS, HARRISON",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,HARRISON
113,ECONOMICS,,113,21,28.3,YEAR,8,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,50,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,BLUEGRASS,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, BLUEGRASS, JESSAMINE",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,JESSAMINE
137,ECONOMICS,,137,21,28.3,YEAR,22,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,50,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,BLUEGRASS,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, BLUEGRASS, LINCOLN",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,LINCOLN
151,ECONOMICS,,151,21,28.3,YEAR,22,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,50,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,BLUEGRASS,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, BLUEGRASS, MADISON",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,MADISON
161,ECONOMICS,,161,21,28.3,YEAR,18,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,50,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,BLUEGRASS,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, BLUEGRASS, MASON",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,MASON
167,ECONOMICS,,167,21,28.3,YEAR,13,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,50,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,BLUEGRASS,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, BLUEGRASS, MERCER",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,MERCER
173,ECONOMICS,,173,21,28.3,YEAR,21,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,50,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,BLUEGRASS,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, BLUEGRASS, MONTGOMERY",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,MONTGOMERY
181,ECONOMICS,,181,21,28.3,YEAR,5,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,50,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,BLUEGRASS,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, BLUEGRASS, NICHOLAS",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,NICHOLAS
209,ECONOMICS,,209,21,28.3,YEAR,18,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,50,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,BLUEGRASS,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, BLUEGRASS, SCOTT",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,SCOTT
211,ECONOMICS,,211,21,28.3,YEAR,35,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,50,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,BLUEGRASS,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, BLUEGRASS, SHELBY",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,SHELBY
215,ECONOMICS,,215,21,28.3,YEAR,6,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,50,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,BLUEGRASS,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, BLUEGRASS, SPENCER",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,SPENCER
229,ECONOMICS,,229,21,28.3,YEAR,6,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,50,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,BLUEGRASS,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, BLUEGRASS, WASHINGTON",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,WASHINGTON
239,ECONOMICS,,239,21,28.3,YEAR,19,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,50,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,BLUEGRASS,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, BLUEGRASS, WOODFORD",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,WOODFORD
013,ECONOMICS,,013,21,28.3,YEAR,2,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,60,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,EASTERN OR MOUNTAIN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, EASTERN OR MOUNTAIN, BELL",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,BELL
025,ECONOMICS,,025,21,28.3,YEAR,2,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,60,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,EASTERN OR MOUNTAIN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, EASTERN OR MOUNTAIN, BREATHITT",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,BREATHITT
043,ECONOMICS,,043,21,28.3,YEAR,3,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,60,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,EASTERN OR MOUNTAIN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, EASTERN OR MOUNTAIN, CARTER",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,CARTER
051,ECONOMICS,,051,21,28.3,YEAR,7,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,60,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,EASTERN OR MOUNTAIN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, EASTERN OR MOUNTAIN, CLAY",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,CLAY
065,ECONOMICS,,065,21,28.3,YEAR,5,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,60,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,EASTERN OR MOUNTAIN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, EASTERN OR MOUNTAIN, ESTILL",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,ESTILL
089,ECONOMICS,,089,21,28.3,YEAR,5,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,60,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,EASTERN OR MOUNTAIN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, EASTERN OR MOUNTAIN, GREENUP",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,GREENUP
095,ECONOMICS,,095,21,28.3,YEAR,2,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,60,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,EASTERN OR MOUNTAIN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, EASTERN OR MOUNTAIN, HARLAN",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,HARLAN
109,ECONOMICS,,109,21,28.3,YEAR,4,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,60,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,EASTERN OR MOUNTAIN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, EASTERN OR MOUNTAIN, JACKSON",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,JACKSON
119,ECONOMICS,,119,21,28.3,YEAR,2,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,60,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,EASTERN OR MOUNTAIN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, EASTERN OR MOUNTAIN, KNOTT",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,KNOTT
121,ECONOMICS,,121,21,28.3,YEAR,3,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,60,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,EASTERN OR MOUNTAIN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, EASTERN OR MOUNTAIN, KNOX",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,KNOX
125,ECONOMICS,,125,21,28.3,YEAR,3,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,60,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,"AREA OPERATED: (1,000 OR MORE ACRES)",2017,OPERATIONS,,EASTERN OR MOUNTAIN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, EASTERN OR MOUNTAIN, LAUREL",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,LAUREL
